Series_reference,Period,Data_value,STATUS_status,UNITS_units,Subject_subject,Group_grp,Series_title_1,UniqueNumber
CPIQ.SE909304,2016.12,987.2159091,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15293
CPIQ.SE909304,2017.03,1003.551136,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15294
CPIQ.SE909304,2017.06,1000,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15295
CPIQ.SE909304,2017.09,990.7670455,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15296
CPIQ.SE909304,2017.12,1001,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15297
CPIQ.SE909304,2018.03,999,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15298
CPIQ.SE909304,2018.06,1000,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15299
CPIQ.SE909304,2018.09,1016,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15300
CPIQ.SE909304,2018.12,996,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15301
CPIQ.SE909304,2019.03,1016,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15302
CPIQ.SE909304,2019.06,1033,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15303
CPIQ.SE909304,2019.09,1037,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15304
CPIQ.SE909304,2019.12,1029,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15305
CPIQ.SE909304,2020.03,1030,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15306
CPIQ.SE909304,2020.06,1052,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15307
CPIQ.SE909304,2020.09,1042,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15308
CPIQ.SE909304,2020.12,1074,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15309
CPIQ.SE909304,2021.03,1096,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15310
CPIQ.SE909304,2021.06,1121,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15311
CPIQ.SE909304,2021.09,1138,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15312
CPIQ.SE909304,2021.12,1140,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15313
CPIQ.SE909304,2022.03,1176,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15314
CPIQ.SE909304,2022.06,1207,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15315
CPIQ.SE909304,2022.09,1281,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15316
CPIQ.SE909304,2022.12,1286,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15317
CPIQ.SE909304,2023.03,1317,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Pets and pet-related products,15318
CPIQ.SE9094,1999.06,643.0260047,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15319
CPIQ.SE9094,1999.09,649.3301812,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15320
CPIQ.SE9094,1999.12,647.7541371,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15321
CPIQ.SE9094,2000.03,653.2702916,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15322
CPIQ.SE9094,2000.06,654.8463357,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15323
CPIQ.SE9094,2000.09,660.3624901,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15324
CPIQ.SE9094,2000.12,661.9385343,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15325
CPIQ.SE9094,2001.03,665.0906225,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15326
CPIQ.SE9094,2001.06,666.6666667,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15327
CPIQ.SE9094,2001.09,678.4869976,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15328
CPIQ.SE9094,2001.12,682.427108,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15329
CPIQ.SE9094,2002.03,688.7312845,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15330
CPIQ.SE9094,2002.06,695.035461,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15331
CPIQ.SE9094,2002.09,702.9156816,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15332
CPIQ.SE9094,2002.12,710.0078802,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15333
CPIQ.SE9094,2003.03,714.7360126,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15334
CPIQ.SE9094,2003.06,721.0401891,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15335
CPIQ.SE9094,2003.09,725.7683215,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15336
CPIQ.SE9094,2003.12,731.284476,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15337
CPIQ.SE9094,2004.03,737.5886525,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15338
CPIQ.SE9094,2004.06,736.8006304,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15339
CPIQ.SE9094,2004.09,744.6808511,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15340
CPIQ.SE9094,2004.12,750.9850276,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15341
CPIQ.SE9094,2005.03,759.6532703,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15342
CPIQ.SE9094,2005.06,758.0772262,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15343
CPIQ.SE9094,2005.09,767.5334909,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15344
CPIQ.SE9094,2005.12,769.8975571,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15345
CPIQ.SE9094,2006.03,774.6256895,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15346
CPIQ.SE9094,2006.06,788.0220646,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15347
CPIQ.SE9094,2006.09,788.0220646,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15348
CPIQ.SE9094,2006.12,793.5382191,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15349
CPIQ.SE9094,2007.03,800.6304177,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15350
CPIQ.SE9094,2007.06,802.9944838,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15351
CPIQ.SE9094,2007.09,814.0267928,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15352
CPIQ.SE9094,2007.12,813.2387707,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15353
CPIQ.SE9094,2008.03,817.178881,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15354
CPIQ.SE9094,2008.06,819.5429472,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15355
CPIQ.SE9094,2008.09,828.999212,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15356
CPIQ.SE9094,2008.12,838.4554768,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15357
CPIQ.SE9094,2009.03,840.0315209,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15358
CPIQ.SE9094,2009.06,843.1836091,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15359
CPIQ.SE9094,2009.09,852.6398739,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15360
CPIQ.SE9094,2009.12,857.3680063,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15361
CPIQ.SE9094,2010.03,859.7320725,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15362
CPIQ.SE9094,2010.06,862.0961387,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15363
CPIQ.SE9094,2010.09,873.1284476,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15364
CPIQ.SE9094,2010.12,890.464933,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15365
CPIQ.SE9094,2011.03,891.2529551,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15366
CPIQ.SE9094,2011.06,903.8613081,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15367
CPIQ.SE9094,2011.09,910.9535067,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15368
CPIQ.SE9094,2011.12,924.3498818,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15369
CPIQ.SE9094,2012.03,921.9858156,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15370
CPIQ.SE9094,2012.06,921.1977935,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15371
CPIQ.SE9094,2012.09,929.0780142,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15372
CPIQ.SE9094,2012.12,932.2301024,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15373
CPIQ.SE9094,2013.03,933.8061466,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15374
CPIQ.SE9094,2013.06,936.9582348,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15375
CPIQ.SE9094,2013.09,944.0504334,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15376
CPIQ.SE9094,2013.12,947.9905437,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15377
CPIQ.SE9094,2014.03,946.4144996,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15378
CPIQ.SE9094,2014.06,951.9306541,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15379
CPIQ.SE9094,2014.09,957.4468085,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15380
CPIQ.SE9094,2014.12,958.2348306,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15381
CPIQ.SE9094,2015.03,960.5988968,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15382
CPIQ.SE9094,2015.06,963.750985,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15383
CPIQ.SE9094,2015.09,971.6312057,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15384
CPIQ.SE9094,2015.12,974.7832939,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15385
CPIQ.SE9094,2016.03,975.571316,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15386
CPIQ.SE9094,2016.06,979.5114263,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15387
CPIQ.SE9094,2016.09,986.6036249,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15388
CPIQ.SE9094,2016.12,991.3317573,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15389
CPIQ.SE9094,2017.03,995.2718676,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15390
CPIQ.SE9094,2017.06,1000,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15391
CPIQ.SE9094,2017.09,1000,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15392
CPIQ.SE9094,2017.12,1005,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15393
CPIQ.SE9094,2018.03,1002,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15394
CPIQ.SE9094,2018.06,983,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15395
CPIQ.SE9094,2018.09,992,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15396
CPIQ.SE9094,2018.12,1001,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15397
CPIQ.SE9094,2019.03,1002,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15398
CPIQ.SE9094,2019.06,1006,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15399
CPIQ.SE9094,2019.09,1018,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15400
CPIQ.SE9094,2019.12,1022,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15401
CPIQ.SE9094,2020.03,1025,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15402
CPIQ.SE9094,2020.06,1012,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15403
CPIQ.SE9094,2020.09,1031,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15404
CPIQ.SE9094,2020.12,1043,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15405
CPIQ.SE9094,2021.03,1042,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15406
CPIQ.SE9094,2021.06,1032,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15407
CPIQ.SE9094,2021.09,1040,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15408
CPIQ.SE9094,2021.12,1048,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15409
CPIQ.SE9094,2022.03,1050,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15410
CPIQ.SE9094,2022.06,1060,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15411
CPIQ.SE9094,2022.09,1047,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15412
CPIQ.SE9094,2022.12,1072,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15413
CPIQ.SE9094,2023.03,1086,FINAL,Index,CPI,CPI Level 2 Subgroups for New Zealand,Recreational and cultural services,15414
CPIQ.SE909401,1999.06,600.7604563,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15415
CPIQ.SE909401,1999.09,612.1673004,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15416
CPIQ.SE909401,1999.12,613.6882129,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15417
CPIQ.SE909401,2000.03,622.0532319,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15418
CPIQ.SE909401,2000.06,622.0532319,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15419
CPIQ.SE909401,2000.09,629.6577947,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15420
CPIQ.SE909401,2000.12,633.460076,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15421
CPIQ.SE909401,2001.03,638.78327,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15422
CPIQ.SE909401,2001.06,643.3460076,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15423
CPIQ.SE909401,2001.09,649.4296578,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15424
CPIQ.SE909401,2001.12,653.9923954,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15425
CPIQ.SE909401,2002.03,657.7946768,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15426
CPIQ.SE909401,2002.06,670.7224335,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15427
CPIQ.SE909401,2002.09,672.243346,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15428
CPIQ.SE909401,2002.12,686.6920152,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15429
CPIQ.SE909401,2003.03,695.0570342,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15430
CPIQ.SE909401,2003.06,695.8174905,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15431
CPIQ.SE909401,2003.09,698.0988593,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15432
CPIQ.SE909401,2003.12,709.5057034,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15433
CPIQ.SE909401,2004.03,714.0684411,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15434
CPIQ.SE909401,2004.06,707.9847909,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15435
CPIQ.SE909401,2004.09,710.2661597,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15436
CPIQ.SE909401,2004.12,723.1939163,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15437
CPIQ.SE909401,2005.03,736.121673,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15438
CPIQ.SE909401,2005.06,739.9239544,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15439
CPIQ.SE909401,2005.09,743.7262357,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15440
CPIQ.SE909401,2005.12,749.0494297,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15441
CPIQ.SE909401,2006.03,756.6539924,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15442
CPIQ.SE909401,2006.06,760.4562738,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15443
CPIQ.SE909401,2006.09,761.21673,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15444
CPIQ.SE909401,2006.12,777.1863118,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15445
CPIQ.SE909401,2007.03,786.3117871,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15446
CPIQ.SE909401,2007.06,791.634981,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15447
CPIQ.SE909401,2007.09,797.7186312,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15448
CPIQ.SE909401,2007.12,803.0418251,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15449
CPIQ.SE909401,2008.03,817.4904943,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15450
CPIQ.SE909401,2008.06,822.8136882,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15451
CPIQ.SE909401,2008.09,825.095057,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15452
CPIQ.SE909401,2008.12,838.78327,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15453
CPIQ.SE909401,2009.03,851.7110266,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15454
CPIQ.SE909401,2009.06,853.9923954,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15455
CPIQ.SE909401,2009.09,857.0342205,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15456
CPIQ.SE909401,2009.12,866.9201521,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15457
CPIQ.SE909401,2010.03,873.7642586,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15458
CPIQ.SE909401,2010.06,879.0874525,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15459
CPIQ.SE909401,2010.09,888.2129278,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15460
CPIQ.SE909401,2010.12,901.9011407,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15461
CPIQ.SE909401,2011.03,905.7034221,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15462
CPIQ.SE909401,2011.06,912.5475285,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15463
CPIQ.SE909401,2011.09,919.391635,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15464
CPIQ.SE909401,2011.12,922.4334601,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15465
CPIQ.SE909401,2012.03,925.4752852,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15466
CPIQ.SE909401,2012.06,926.2357414,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15467
CPIQ.SE909401,2012.09,933.8403042,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15468
CPIQ.SE909401,2012.12,940.6844106,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15469
CPIQ.SE909401,2013.03,942.9657795,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15470
CPIQ.SE909401,2013.06,943.7262357,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15471
CPIQ.SE909401,2013.09,946.0076046,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15472
CPIQ.SE909401,2013.12,950.5703422,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15473
CPIQ.SE909401,2014.03,949.8098859,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15474
CPIQ.SE909401,2014.06,949.0494297,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15475
CPIQ.SE909401,2014.09,956.6539924,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15476
CPIQ.SE909401,2014.12,959.6958175,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15477
CPIQ.SE909401,2015.03,966.539924,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15478
CPIQ.SE909401,2015.06,967.3003802,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15479
CPIQ.SE909401,2015.09,972.6235741,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15480
CPIQ.SE909401,2015.12,974.1444867,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15481
CPIQ.SE909401,2016.03,976.4258555,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15482
CPIQ.SE909401,2016.06,975.6653992,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15483
CPIQ.SE909401,2016.09,983.269962,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15484
CPIQ.SE909401,2016.12,986.3117871,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15485
CPIQ.SE909401,2017.03,990.8745247,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15486
CPIQ.SE909401,2017.06,1000,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15487
CPIQ.SE909401,2017.09,1003.802281,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15488
CPIQ.SE909401,2017.12,1008,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15489
CPIQ.SE909401,2018.03,1010,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15490
CPIQ.SE909401,2018.06,1015,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15491
CPIQ.SE909401,2018.09,1022,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15492
CPIQ.SE909401,2018.12,1031,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15493
CPIQ.SE909401,2019.03,1033,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15494
CPIQ.SE909401,2019.06,1038,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15495
CPIQ.SE909401,2019.09,1048,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15496
CPIQ.SE909401,2019.12,1064,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15497
CPIQ.SE909401,2020.03,1069,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15498
CPIQ.SE909401,2020.06,1060,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15499
CPIQ.SE909401,2020.09,1087,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15500
CPIQ.SE909401,2020.12,1103,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15501
CPIQ.SE909401,2021.03,1098,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15502
CPIQ.SE909401,2021.06,1097,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15503
CPIQ.SE909401,2021.09,1109,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15504
CPIQ.SE909401,2021.12,1117,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15505
CPIQ.SE909401,2022.03,1119,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15506
CPIQ.SE909401,2022.06,1124,FINAL,Index,CPI,CPI Level 3 Classes for New Zealand,Recreational and sporting services,15507
